date,network,daypart,viewers
201703,E,"M,T,W,R,F 6:00 AM - 10:00 AM",157
201703,A,"M,T,W,R,F 10:00 AM - 1:00 PM",104
201703,B,"M,T,W,R,F 10:00 AM - 1:00 PM",266
201703,C,"M,T,W,R,F 10:00 AM - 1:00 PM",505
201703,D,"M,T,W,R,F 10:00 AM - 1:00 PM",157
201703,E,"M,T,W,R,F 10:00 AM - 1:00 PM",219
201703,A,"M,T,W,R,F 1:00 PM - 4:00 PM",122
201703,B,"M,T,W,R,F 1:00 PM - 4:00 PM",332
201703,C,"M,T,W,R,F 1:00 PM - 4:00 PM",656
201703,D,"M,T,W,R,F 1:00 PM - 4:00 PM",128
201703,E,"M,T,W,R,F 1:00 PM - 4:00 PM",266
201703,A,"M,T,W,R,F 4:00 PM - 6:00 PM",143
201703,B,"M,T,W,R,F 4:00 PM - 6:00 PM",388
201703,C,"M,T,W,R,F 4:00 PM - 6:00 PM",754
201703,D,"M,T,W,R,F 4:00 PM - 6:00 PM",115
201703,E,"M,T,W,R,F 4:00 PM - 6:00 PM",287
201703,A,"M,T,W,R,F 6:00 PM - 8:00 PM",199
201703,B,"M,T,W,R,F 6:00 PM - 8:00 PM",599
201703,C,"M,T,W,R,F 6:00 PM - 8:00 PM",902
201703,D,"M,T,W,R,F 6:00 PM - 8:00 PM",156
201703,E,"M,T,W,R,F 6:00 PM - 8:00 PM",354
201703,A,"S,Su 6:00 AM - 8:00 AM",56
201703,B,"S,Su 6:00 AM - 8:00 AM",223
201703,C,"S,Su 6:00 AM - 8:00 AM",309
201703,D,"S,Su 6:00 AM - 8:00 AM",166
201703,E,"S,Su 6:00 AM - 8:00 AM",156
201703,A,"S,Su 8:00 AM - 1:00 PM",143
201703,B,"S,Su 8:00 AM - 1:00 PM",448
201703,C,"S,Su 8:00 AM - 1:00 PM",1175
201703,D,"S,Su 8:00 AM - 1:00 PM",119
201703,E,"S,Su 8:00 AM - 1:00 PM",366
201703,A,"S,Su 1:00 PM - 8:00 PM",258
201703,B,"S,Su 1:00 PM - 8:00 PM",636
201703,C,"S,Su 1:00 PM - 8:00 PM",1390
201703,D,"S,Su 1:00 PM - 8:00 PM",179
201703,E,"S,Su 1:00 PM - 8:00 PM",502
201704,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",574
201704,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",999
201704,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1339
201704,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",419
201704,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",720
201704,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",336
201704,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",518
201704,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",925
201704,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",291
201704,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",454
201704,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",183
201704,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",310
201704,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",458
201704,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",183
201704,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",261
201704,A,"M,T,W,R,F 6:00 AM - 10:00 AM",83
201704,B,"M,T,W,R,F 6:00 AM - 10:00 AM",162
201704,C,"M,T,W,R,F 6:00 AM - 10:00 AM",245
201704,D,"M,T,W,R,F 6:00 AM - 10:00 AM",146
201704,E,"M,T,W,R,F 6:00 AM - 10:00 AM",181
201704,A,"M,T,W,R,F 10:00 AM - 1:00 PM",120
201704,B,"M,T,W,R,F 10:00 AM - 1:00 PM",245
201704,C,"M,T,W,R,F 10:00 AM - 1:00 PM",466
201704,D,"M,T,W,R,F 10:00 AM - 1:00 PM",170
201704,E,"M,T,W,R,F 10:00 AM - 1:00 PM",219
201704,A,"M,T,W,R,F 1:00 PM - 4:00 PM",137
201704,B,"M,T,W,R,F 1:00 PM - 4:00 PM",297
201704,C,"M,T,W,R,F 1:00 PM - 4:00 PM",607
201704,D,"M,T,W,R,F 1:00 PM - 4:00 PM",138
201704,E,"M,T,W,R,F 1:00 PM - 4:00 PM",260
201704,A,"M,T,W,R,F 4:00 PM - 6:00 PM",156
201704,B,"M,T,W,R,F 4:00 PM - 6:00 PM",371
201704,C,"M,T,W,R,F 4:00 PM - 6:00 PM",718
201704,D,"M,T,W,R,F 4:00 PM - 6:00 PM",112
201704,E,"M,T,W,R,F 4:00 PM - 6:00 PM",283
201704,A,"M,T,W,R,F 6:00 PM - 8:00 PM",226
201704,B,"M,T,W,R,F 6:00 PM - 8:00 PM",511
201704,C,"M,T,W,R,F 6:00 PM - 8:00 PM",832
201704,D,"M,T,W,R,F 6:00 PM - 8:00 PM",159
201704,E,"M,T,W,R,F 6:00 PM - 8:00 PM",333
201704,A,"S,Su 6:00 AM - 8:00 AM",75
201704,B,"S,Su 6:00 AM - 8:00 AM",192
201704,C,"S,Su 6:00 AM - 8:00 AM",292
201704,D,"S,Su 6:00 AM - 8:00 AM",197
201704,E,"S,Su 6:00 AM - 8:00 AM",213
201704,A,"S,Su 8:00 AM - 1:00 PM",165
201704,B,"S,Su 8:00 AM - 1:00 PM",352
201704,C,"S,Su 8:00 AM - 1:00 PM",1010
201704,D,"S,Su 8:00 AM - 1:00 PM",133
201704,E,"S,Su 8:00 AM - 1:00 PM",382
201704,A,"S,Su 1:00 PM - 8:00 PM",281
201704,B,"S,Su 1:00 PM - 8:00 PM",531
201704,C,"S,Su 1:00 PM - 8:00 PM",1264
201704,D,"S,Su 1:00 PM - 8:00 PM",152
201704,E,"S,Su 1:00 PM - 8:00 PM",511
201705,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",458
201705,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",916
201705,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1247
201705,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",377
201705,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",697
201705,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",282
201705,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",509
201705,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",879
201705,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",261
201705,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",455
201705,A,"M,T,W,R,F 10:00 AM - 1:00 PM",115
201705,B,"M,T,W,R,F 10:00 AM - 1:00 PM",240
201705,C,"M,T,W,R,F 10:00 AM - 1:00 PM",462
201705,D,"M,T,W,R,F 10:00 AM - 1:00 PM",171
201705,E,"M,T,W,R,F 10:00 AM - 1:00 PM",209
201705,A,"M,T,W,R,F 1:00 PM - 4:00 PM",140
201705,B,"M,T,W,R,F 1:00 PM - 4:00 PM",293
201705,C,"M,T,W,R,F 1:00 PM - 4:00 PM",601
201705,D,"M,T,W,R,F 1:00 PM - 4:00 PM",149
201705,E,"M,T,W,R,F 1:00 PM - 4:00 PM",279
201705,A,"M,T,W,R,F 4:00 PM - 6:00 PM",158
201705,B,"M,T,W,R,F 4:00 PM - 6:00 PM",365
201705,C,"M,T,W,R,F 4:00 PM - 6:00 PM",688
201705,D,"M,T,W,R,F 4:00 PM - 6:00 PM",113
201705,E,"M,T,W,R,F 4:00 PM - 6:00 PM",272
201705,A,"S,Su 6:00 AM - 8:00 AM",92
201705,B,"S,Su 6:00 AM - 8:00 AM",216
201705,C,"S,Su 6:00 AM - 8:00 AM",313
201705,D,"S,Su 6:00 AM - 8:00 AM",179
201705,E,"S,Su 6:00 AM - 8:00 AM",205
201705,A,"S,Su 8:00 AM - 1:00 PM",142
201705,B,"S,Su 8:00 AM - 1:00 PM",397
201705,C,"S,Su 8:00 AM - 1:00 PM",1022
201705,D,"S,Su 8:00 AM - 1:00 PM",126
201705,E,"S,Su 8:00 AM - 1:00 PM",351
201705,A,"S,Su 1:00 PM - 8:00 PM",230
201705,B,"S,Su 1:00 PM - 8:00 PM",517
201705,C,"S,Su 1:00 PM - 8:00 PM",1171
201705,D,"S,Su 1:00 PM - 8:00 PM",147
201705,E,"S,Su 1:00 PM - 8:00 PM",429
201705,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",147
201705,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",322
201705,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",451
201705,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",173
201705,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",260
201705,A,"M,T,W,R,F 6:00 AM - 10:00 AM",78
201705,B,"M,T,W,R,F 6:00 AM - 10:00 AM",162
201705,C,"M,T,W,R,F 6:00 AM - 10:00 AM",245
201705,D,"M,T,W,R,F 6:00 AM - 10:00 AM",149
201705,E,"M,T,W,R,F 6:00 AM - 10:00 AM",190
201705,A,"M,T,W,R,F 6:00 PM - 8:00 PM",213
201705,B,"M,T,W,R,F 6:00 PM - 8:00 PM",470
201705,C,"M,T,W,R,F 6:00 PM - 8:00 PM",792
201705,D,"M,T,W,R,F 6:00 PM - 8:00 PM",148
201705,E,"M,T,W,R,F 6:00 PM - 8:00 PM",357
201706,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",446
201706,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",855
201706,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1335
201706,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",421
201706,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",728
201706,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",273
201706,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",520
201706,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",916
201706,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",295
201706,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",451
201706,A,"M,T,W,R,F 10:00 AM - 1:00 PM",110
201706,B,"M,T,W,R,F 10:00 AM - 1:00 PM",256
201706,C,"M,T,W,R,F 10:00 AM - 1:00 PM",495
201706,D,"M,T,W,R,F 10:00 AM - 1:00 PM",187
201706,E,"M,T,W,R,F 10:00 AM - 1:00 PM",230
201706,A,"M,T,W,R,F 1:00 PM - 4:00 PM",142
201706,B,"M,T,W,R,F 1:00 PM - 4:00 PM",307
201706,C,"M,T,W,R,F 1:00 PM - 4:00 PM",664
201706,D,"M,T,W,R,F 1:00 PM - 4:00 PM",176
201706,E,"M,T,W,R,F 1:00 PM - 4:00 PM",300
201706,A,"M,T,W,R,F 4:00 PM - 6:00 PM",155
201706,B,"M,T,W,R,F 4:00 PM - 6:00 PM",345
201706,C,"M,T,W,R,F 4:00 PM - 6:00 PM",750
201706,D,"M,T,W,R,F 4:00 PM - 6:00 PM",137
201706,E,"M,T,W,R,F 4:00 PM - 6:00 PM",308
201706,A,"S,Su 6:00 AM - 8:00 AM",80
201706,B,"S,Su 6:00 AM - 8:00 AM",197
201706,C,"S,Su 6:00 AM - 8:00 AM",296
201706,D,"S,Su 6:00 AM - 8:00 AM",199
201706,E,"S,Su 6:00 AM - 8:00 AM",217
201706,A,"S,Su 8:00 AM - 1:00 PM",151
201706,B,"S,Su 8:00 AM - 1:00 PM",368
201706,C,"S,Su 8:00 AM - 1:00 PM",969
201706,D,"S,Su 8:00 AM - 1:00 PM",140
201706,E,"S,Su 8:00 AM - 1:00 PM",344
201706,A,"S,Su 1:00 PM - 8:00 PM",229
201706,B,"S,Su 1:00 PM - 8:00 PM",508
201706,C,"S,Su 1:00 PM - 8:00 PM",1163
201706,D,"S,Su 1:00 PM - 8:00 PM",171
201706,E,"S,Su 1:00 PM - 8:00 PM",450
201706,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",150
201706,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",319
201706,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",472
201706,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",193
201706,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",283
201706,A,"M,T,W,R,F 6:00 AM - 10:00 AM",76
201706,B,"M,T,W,R,F 6:00 AM - 10:00 AM",176
201706,C,"M,T,W,R,F 6:00 AM - 10:00 AM",258
201706,D,"M,T,W,R,F 6:00 AM - 10:00 AM",159
201706,E,"M,T,W,R,F 6:00 AM - 10:00 AM",220
201706,A,"M,T,W,R,F 6:00 PM - 8:00 PM",221
201706,B,"M,T,W,R,F 6:00 PM - 8:00 PM",475
201706,C,"M,T,W,R,F 6:00 PM - 8:00 PM",870
201706,D,"M,T,W,R,F 6:00 PM - 8:00 PM",179
201706,E,"M,T,W,R,F 6:00 PM - 8:00 PM",373
201707,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",465
201707,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",998
201707,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1355
201707,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",459
201707,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",652
201707,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",301
201707,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",570
201707,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",954
201707,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",296
201707,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",418
201707,A,"M,T,W,R,F 10:00 AM - 1:00 PM",121
201707,B,"M,T,W,R,F 10:00 AM - 1:00 PM",318
201707,C,"M,T,W,R,F 10:00 AM - 1:00 PM",517
201707,D,"M,T,W,R,F 10:00 AM - 1:00 PM",179
201707,E,"M,T,W,R,F 10:00 AM - 1:00 PM",234
201707,A,"M,T,W,R,F 1:00 PM - 4:00 PM",146
201707,B,"M,T,W,R,F 1:00 PM - 4:00 PM",385
201707,C,"M,T,W,R,F 1:00 PM - 4:00 PM",680
201707,D,"M,T,W,R,F 1:00 PM - 4:00 PM",163
201707,E,"M,T,W,R,F 1:00 PM - 4:00 PM",292
201707,A,"M,T,W,R,F 4:00 PM - 6:00 PM",163
201707,B,"M,T,W,R,F 4:00 PM - 6:00 PM",433
201707,C,"M,T,W,R,F 4:00 PM - 6:00 PM",744
201707,D,"M,T,W,R,F 4:00 PM - 6:00 PM",136
201707,E,"M,T,W,R,F 4:00 PM - 6:00 PM",304
201707,A,"S,Su 6:00 AM - 8:00 AM",94
201707,B,"S,Su 6:00 AM - 8:00 AM",221
201707,C,"S,Su 6:00 AM - 8:00 AM",290
201707,D,"S,Su 6:00 AM - 8:00 AM",177
201707,E,"S,Su 6:00 AM - 8:00 AM",242
201707,A,"S,Su 8:00 AM - 1:00 PM",169
201707,B,"S,Su 8:00 AM - 1:00 PM",428
201707,C,"S,Su 8:00 AM - 1:00 PM",923
201707,D,"S,Su 8:00 AM - 1:00 PM",117
201707,E,"S,Su 8:00 AM - 1:00 PM",330
201707,A,"S,Su 1:00 PM - 8:00 PM",245
201707,B,"S,Su 1:00 PM - 8:00 PM",637
201707,C,"S,Su 1:00 PM - 8:00 PM",1172
201707,D,"S,Su 1:00 PM - 8:00 PM",146
201707,E,"S,Su 1:00 PM - 8:00 PM",401
201707,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",158
201707,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",346
201707,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",486
201707,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",195
201707,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",248
201707,A,"M,T,W,R,F 6:00 AM - 10:00 AM",86
201707,B,"M,T,W,R,F 6:00 AM - 10:00 AM",189
201707,C,"M,T,W,R,F 6:00 AM - 10:00 AM",251
201707,D,"M,T,W,R,F 6:00 AM - 10:00 AM",158
201707,E,"M,T,W,R,F 6:00 AM - 10:00 AM",210
201707,A,"M,T,W,R,F 6:00 PM - 8:00 PM",230
201707,B,"M,T,W,R,F 6:00 PM - 8:00 PM",562
201707,C,"M,T,W,R,F 6:00 PM - 8:00 PM",813
201707,D,"M,T,W,R,F 6:00 PM - 8:00 PM",167
201707,E,"M,T,W,R,F 6:00 PM - 8:00 PM",360
201708,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",432
201708,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",806
201708,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1318
201708,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",473
201708,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",671
201708,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",265
201708,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",419
201708,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",922
201708,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",299
201708,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",422
201708,A,"M,T,W,R,F 10:00 AM - 1:00 PM",91
201708,B,"M,T,W,R,F 10:00 AM - 1:00 PM",247
201708,C,"M,T,W,R,F 10:00 AM - 1:00 PM",463
201708,D,"M,T,W,R,F 10:00 AM - 1:00 PM",189
201708,E,"M,T,W,R,F 10:00 AM - 1:00 PM",240
201708,A,"M,T,W,R,F 1:00 PM - 4:00 PM",124
201708,B,"M,T,W,R,F 1:00 PM - 4:00 PM",330
201708,C,"M,T,W,R,F 1:00 PM - 4:00 PM",615
201708,D,"M,T,W,R,F 1:00 PM - 4:00 PM",183
201708,E,"M,T,W,R,F 1:00 PM - 4:00 PM",271
201708,A,"M,T,W,R,F 4:00 PM - 6:00 PM",151
201708,B,"M,T,W,R,F 4:00 PM - 6:00 PM",376
201708,C,"M,T,W,R,F 4:00 PM - 6:00 PM",671
201708,D,"M,T,W,R,F 4:00 PM - 6:00 PM",144
201708,E,"M,T,W,R,F 4:00 PM - 6:00 PM",265
201708,A,"S,Su 6:00 AM - 8:00 AM",69
201708,B,"S,Su 6:00 AM - 8:00 AM",197
201708,C,"S,Su 6:00 AM - 8:00 AM",243
201708,D,"S,Su 6:00 AM - 8:00 AM",167
201708,E,"S,Su 6:00 AM - 8:00 AM",191
201708,A,"S,Su 8:00 AM - 1:00 PM",135
201708,B,"S,Su 8:00 AM - 1:00 PM",329
201708,C,"S,Su 8:00 AM - 1:00 PM",897
201708,D,"S,Su 8:00 AM - 1:00 PM",114
201708,E,"S,Su 8:00 AM - 1:00 PM",334
201708,A,"S,Su 1:00 PM - 8:00 PM",218
201708,B,"S,Su 1:00 PM - 8:00 PM",483
201708,C,"S,Su 1:00 PM - 8:00 PM",1131
201708,D,"S,Su 1:00 PM - 8:00 PM",151
201708,E,"S,Su 1:00 PM - 8:00 PM",430
201708,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",127
201708,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",271
201708,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",455
201708,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",190
201708,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",262
201708,A,"M,T,W,R,F 6:00 AM - 10:00 AM",60
201708,B,"M,T,W,R,F 6:00 AM - 10:00 AM",165
201708,C,"M,T,W,R,F 6:00 AM - 10:00 AM",233
201708,D,"M,T,W,R,F 6:00 AM - 10:00 AM",164
201708,E,"M,T,W,R,F 6:00 AM - 10:00 AM",204
201708,A,"M,T,W,R,F 6:00 PM - 8:00 PM",215
201708,B,"M,T,W,R,F 6:00 PM - 8:00 PM",464
201708,C,"M,T,W,R,F 6:00 PM - 8:00 PM",786
201708,D,"M,T,W,R,F 6:00 PM - 8:00 PM",169
201708,E,"M,T,W,R,F 6:00 PM - 8:00 PM",342
201709,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",404
201709,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",663
201709,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1231
201709,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",492
201709,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",702
201709,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",257
201709,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",373
201709,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",865
201709,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",302
201709,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",410
201709,A,"M,T,W,R,F 10:00 AM - 1:00 PM",103
201709,B,"M,T,W,R,F 10:00 AM - 1:00 PM",245
201709,C,"M,T,W,R,F 10:00 AM - 1:00 PM",461
201709,D,"M,T,W,R,F 10:00 AM - 1:00 PM",192
201709,E,"M,T,W,R,F 10:00 AM - 1:00 PM",237
201709,A,"M,T,W,R,F 1:00 PM - 4:00 PM",128
201709,B,"M,T,W,R,F 1:00 PM - 4:00 PM",308
201709,C,"M,T,W,R,F 1:00 PM - 4:00 PM",598
201709,D,"M,T,W,R,F 1:00 PM - 4:00 PM",160
201709,E,"M,T,W,R,F 1:00 PM - 4:00 PM",248
201709,A,"M,T,W,R,F 4:00 PM - 6:00 PM",144
201709,B,"M,T,W,R,F 4:00 PM - 6:00 PM",336
201709,C,"M,T,W,R,F 4:00 PM - 6:00 PM",642
201709,D,"M,T,W,R,F 4:00 PM - 6:00 PM",139
201709,E,"M,T,W,R,F 4:00 PM - 6:00 PM",289
201709,A,"S,Su 6:00 AM - 8:00 AM",60
201709,B,"S,Su 6:00 AM - 8:00 AM",188
201709,C,"S,Su 6:00 AM - 8:00 AM",256
201709,D,"S,Su 6:00 AM - 8:00 AM",170
201709,E,"S,Su 6:00 AM - 8:00 AM",169
201709,A,"S,Su 8:00 AM - 1:00 PM",140
201709,B,"S,Su 8:00 AM - 1:00 PM",314
201709,C,"S,Su 8:00 AM - 1:00 PM",838
201709,D,"S,Su 8:00 AM - 1:00 PM",164
201709,E,"S,Su 8:00 AM - 1:00 PM",310
201709,A,"S,Su 1:00 PM - 8:00 PM",178
201709,B,"S,Su 1:00 PM - 8:00 PM",407
201709,C,"S,Su 1:00 PM - 8:00 PM",959
201709,D,"S,Su 1:00 PM - 8:00 PM",162
201709,E,"S,Su 1:00 PM - 8:00 PM",396
201709,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",126
201709,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",245
201709,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",458
201709,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",181
201709,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",244
201709,A,"M,T,W,R,F 6:00 AM - 10:00 AM",66
201709,B,"M,T,W,R,F 6:00 AM - 10:00 AM",154
201709,C,"M,T,W,R,F 6:00 AM - 10:00 AM",229
201709,D,"M,T,W,R,F 6:00 AM - 10:00 AM",153
201709,E,"M,T,W,R,F 6:00 AM - 10:00 AM",180
201709,A,"M,T,W,R,F 6:00 PM - 8:00 PM",201
201709,B,"M,T,W,R,F 6:00 PM - 8:00 PM",395
201709,C,"M,T,W,R,F 6:00 PM - 8:00 PM",779
201709,D,"M,T,W,R,F 6:00 PM - 8:00 PM",187
201709,E,"M,T,W,R,F 6:00 PM - 8:00 PM",347
201710,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",461
201710,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",849
201710,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1077
201710,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",422
201710,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",638
201710,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",283
201710,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",443
201710,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",795
201710,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",272
201710,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",366
201710,A,"M,T,W,R,F 6:00 AM - 10:00 AM",76
201710,B,"M,T,W,R,F 6:00 AM - 10:00 AM",144
201710,C,"M,T,W,R,F 6:00 AM - 10:00 AM",205
201710,D,"M,T,W,R,F 6:00 AM - 10:00 AM",157
201710,E,"M,T,W,R,F 6:00 AM - 10:00 AM",187
201710,A,"M,T,W,R,F 10:00 AM - 1:00 PM",104
201710,B,"M,T,W,R,F 10:00 AM - 1:00 PM",240
201710,C,"M,T,W,R,F 10:00 AM - 1:00 PM",418
201710,D,"M,T,W,R,F 10:00 AM - 1:00 PM",178
201710,E,"M,T,W,R,F 10:00 AM - 1:00 PM",210
201710,A,"M,T,W,R,F 1:00 PM - 4:00 PM",134
201710,B,"M,T,W,R,F 1:00 PM - 4:00 PM",311
201710,C,"M,T,W,R,F 1:00 PM - 4:00 PM",551
201710,D,"M,T,W,R,F 1:00 PM - 4:00 PM",161
201710,E,"M,T,W,R,F 1:00 PM - 4:00 PM",255
201710,A,"M,T,W,R,F 4:00 PM - 6:00 PM",139
201710,B,"M,T,W,R,F 4:00 PM - 6:00 PM",339
201710,C,"M,T,W,R,F 4:00 PM - 6:00 PM",597
201710,D,"M,T,W,R,F 4:00 PM - 6:00 PM",128
201710,E,"M,T,W,R,F 4:00 PM - 6:00 PM",284
201710,A,"M,T,W,R,F 6:00 PM - 8:00 PM",210
201710,B,"M,T,W,R,F 6:00 PM - 8:00 PM",459
201710,C,"M,T,W,R,F 6:00 PM - 8:00 PM",736
201710,D,"M,T,W,R,F 6:00 PM - 8:00 PM",171
201710,E,"M,T,W,R,F 6:00 PM - 8:00 PM",349
201710,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",153
201710,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",273
201710,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",427
201710,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",182
201710,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",214
201710,A,"S,Su 6:00 AM - 8:00 AM",75
201710,B,"S,Su 6:00 AM - 8:00 AM",211
201710,C,"S,Su 6:00 AM - 8:00 AM",224
201710,D,"S,Su 6:00 AM - 8:00 AM",185
201710,E,"S,Su 6:00 AM - 8:00 AM",199
201710,A,"S,Su 8:00 AM - 1:00 PM",167
201710,B,"S,Su 8:00 AM - 1:00 PM",373
201710,C,"S,Su 8:00 AM - 1:00 PM",789
201710,D,"S,Su 8:00 AM - 1:00 PM",170
201710,E,"S,Su 8:00 AM - 1:00 PM",335
201710,A,"S,Su 1:00 PM - 8:00 PM",243
201710,B,"S,Su 1:00 PM - 8:00 PM",516
201710,C,"S,Su 1:00 PM - 8:00 PM",993
201710,D,"S,Su 1:00 PM - 8:00 PM",157
201710,E,"S,Su 1:00 PM - 8:00 PM",431
201711,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",542
201711,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",943
201711,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1034
201711,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",380
